"","Name","G","Date","Age","Tm","X5","Opp","X7","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"684","Stephen Curry","2",2016-10-28,"28-228","GSW","@","NOP","W (+8)","1","NA:NA:NANA","8","19",".421","4","10",".400","3","4",".750","1","0","1","8","1","0","4","3","23","14.6","+4"
"685","Stephen Curry","3",2016-10-30,"28-230","GSW","@","PHO","W (+6)","1","NA:NA:NANA","9","17",".529","5","8",".625","5","5","1.000","0","1","1","3","0","0","1","5","28","19.1","+2"
"686","Stephen Curry","4",2016-11-01,"28-232","GSW","@","POR","W (+23)","1","NA:NA:NANA","10","21",".476","5","10",".500","3","4",".750","1","3","4","3","1","0","4","3","28","16.4","+24"
"687","Stephen Curry","5",2016-11-03,"28-234","GSW",NA,"OKC","W (+26)","1","NA:NA:NANA","6","14",".429","2","6",".333","7","8",".875","0","1","1","7","2","1","1","1","21","19.7","+17"
"688","Stephen Curry","6",2016-11-04,"28-235","GSW","@","LAL","L (-20)","1","NA:NA:NANA","5","17",".294","0","10",".000","3","3","1.000","0","8","8","10","2","1","2","3","13","12.0","-5"
"689","Stephen Curry","7",2016-11-07,"28-238","GSW",NA,"NOP","W (+10)","1","NA:NA:NANA","16","26",".615","13","17",".765","1","2",".500","3","2","5","5","2","0","4","2","46","37.2","+9"
"690","Stephen Curry","8",2016-11-09,"28-240","GSW",NA,"DAL","W (+21)","1","NA:NA:NANA","8","12",".667","4","8",".500","4","4","1.000","0","3","3","6","1","0","5","1","24","19.5","+16"
"691","Stephen Curry","9",2016-11-10,"28-241","GSW","@","DEN","W (+24)","1","NA:NA:NANA","10","17",".588","7","13",".538","6","6","1.000","1","4","5","6","1","0","4","1","33","27.8","+27"
"692","Stephen Curry","10",2016-11-13,"28-244","GSW",NA,"PHO","W (+13)","1","NA:NA:NANA","9","17",".529","5","9",".556","7","7","1.000","0","6","6","6","2","0","3","2","30","25.9","+22"
"693","Stephen Curry","11",2016-11-16,"28-247","GSW","@","TOR","W (+6)","1","NA:NA:NANA","10","19",".526","3","9",".333","12","13",".923","2","1","3","7","1","0","3","3","35","28.7","+5"
"694","Stephen Curry","12",2016-11-18,"28-249","GSW","@","BOS","W (+16)","1","NA:NA:NANA","7","20",".350","2","10",".200","0","0",NA,"0","3","3","8","4","1","2","4","16","12.4","+19"
"695","Stephen Curry","13",2016-11-19,"28-250","GSW","@","MIL","W (+3)","1","NA:NA:NANA","7","21",".333","1","11",".091","5","5","1.000","0","5","5","5","1","0","3","4","20","9.5","+1"
"696","Stephen Curry","14",2016-11-21,"28-252","GSW","@","IND","W (+37)","1","NA:NA:NANA","6","11",".545","2","6",".333","8","8","1.000","2","4","6","6","1","0","1","1","22","23.1","+34"
"697","Stephen Curry","15",2016-11-23,"28-254","GSW",NA,"LAL","W (+43)","1","NA:NA:NANA","11","18",".611","7","12",".583","2","2","1.000","0","5","5","9","1","0","1","1","31","30.2","+32"
"698","Stephen Curry","16",2016-11-25,"28-256","GSW","@","LAL","W (+24)","1","NA:NA:NANA","8","17",".471","4","10",".400","4","4","1.000","2","3","5","5","3","0","3","1","24","20.7","+14"
"699","Stephen Curry","17",2016-11-26,"28-257","GSW",NA,"MIN","W (+13)","1","NA:NA:NANA","13","19",".684","4","8",".500","4","4","1.000","1","7","8","6","1","0","6","4","34","26.3","+16"
"700","Stephen Curry","18",2016-11-28,"28-259","GSW",NA,"ATL","W (+5)","1","NA:NA:NANA","6","17",".353","4","11",".364","9","11",".818","0","3","3","3","2","0","3","2","25","15.9","+6"
"701","Stephen Curry","19",2016-12-01,"28-262","GSW",NA,"HOU","L (-5)","1","NA:NA:NANA","9","22",".409","4","13",".308","6","6","1.000","1","2","3","5","3","1","5","6","28","17.3","+10"
"702","Stephen Curry","20",2016-12-03,"28-264","GSW",NA,"PHO","W (+29)","1","NA:NA:NANA","10","15",".667","5","7",".714","6","6","1.000","0","2","2","1","1","0","3","2","31","23.0","+15"
"703","Stephen Curry","21",2016-12-05,"28-266","GSW",NA,"IND","W (+36)","1","NA:NA:NANA","4","10",".400","2","7",".286","3","4",".750","0","4","4","11","2","1","0","4","13","17.2","+24"
"704","Stephen Curry","22",2016-12-07,"28-268","GSW","@","LAC","W (+17)","1","NA:NA:NANA","7","16",".438","0","8",".000","5","5","1.000","0","4","4","6","7","0","3","3","19","18.8","+18"
"705","Stephen Curry","23",2016-12-08,"28-269","GSW","@","UTA","W (+7)","1","NA:NA:NANA","7","16",".438","3","9",".333","9","9","1.000","0","5","5","2","2","0","3","2","26","18.7","+10"
"706","Stephen Curry","24",2016-12-10,"28-271","GSW","@","MEM","L (-21)","1","NA:NA:NANA","4","14",".286","3","11",".273","6","6","1.000","2","6","8","3","0","0","4","3","17","8.9","-24"
"707","Stephen Curry","25",2016-12-11,"28-272","GSW","@","MIN","W (+8)","1","NA:NA:NANA","6","13",".462","2","5",".400","8","8","1.000","1","3","4","9","1","0","0","3","22","23.0","-6"
"708","Stephen Curry","26",2016-12-13,"28-274","GSW","@","NOP","W (+4)","1","NA:NA:NANA","11","23",".478","5","9",".556","3","4",".750","2","2","4","7","1","0","2","2","30","23.0","+4"
"709","Stephen Curry","27",2016-12-15,"28-276","GSW",NA,"NYK","W (+13)","1","NA:NA:NANA","3","14",".214","2","8",".250","0","0",NA,"1","9","10","8","1","0","3","0","8","6.4","+20"
"710","Stephen Curry","28",2016-12-17,"28-278","GSW",NA,"POR","W (+45)","1","NA:NA:NANA","6","11",".545","5","8",".625","2","2","1.000","0","3","3","6","0","0","3","3","19","14.6","+21"
"711","Stephen Curry","29",2016-12-20,"28-281","GSW",NA,"UTA","W (+30)","1","NA:NA:NANA","8","18",".444","4","9",".444","5","5","1.000","0","3","3","4","3","0","0","0","25","22.3","+27"
"712","Stephen Curry","30",2016-12-22,"28-283","GSW","@","BRK","W (+16)","1","NA:NA:NANA","6","19",".316","3","13",".231","0","0",NA,"0","2","2","7","5","0","2","5","15","10.6","+25"
"713","Stephen Curry","31",2016-12-23,"28-284","GSW","@","DET","W (+6)","1","NA:NA:NANA","7","16",".438","5","10",".500","6","6","1.000","0","3","3","8","2","0","5","1","25","19.7","+6"
"714","Stephen Curry","32",2016-12-25,"28-286","GSW","@","CLE","L (-1)","1","NA:NA:NANA","4","11",".364","2","7",".286","5","6",".833","0","3","3","3","3","0","3","4","15","9.9","-1"
"715","Stephen Curry","33",2016-12-28,"28-289","GSW",NA,"TOR","W (+10)","1","NA:NA:NANA","9","18",".500","3","6",".500","7","7","1.000","1","6","7","7","0","0","2","3","28","23.2","+27"
"716","Stephen Curry","34",2016-12-30,"28-291","GSW",NA,"DAL","W (+9)","1","NA:NA:NANA","5","12",".417","3","6",".500","1","1","1.000","0","4","4","5","1","0","1","2","14","11.5","+14"
"717","Stephen Curry","35",2017-01-02,"28-294","GSW",NA,"DEN","W (+8)","1","NA:NA:NANA","8","18",".444","3","9",".333","3","3","1.000","0","3","3","5","0","0","3","2","22","13.2","+7"
"718","Stephen Curry","36",2017-01-04,"28-296","GSW",NA,"POR","W (+8)","1","NA:NA:NANA","12","25",".480","5","13",".385","6","8",".750","1","6","7","5","1","0","5","1","35","23.1","+6"
"719","Stephen Curry","37",2017-01-06,"28-298","GSW",NA,"MEM","L (-9)","1","NA:NA:NANA","15","27",".556","5","13",".385","5","5","1.000","0","3","3","6","1","1","4","2","40","29.1","-10"
"720","Stephen Curry","38",2017-01-08,"28-300","GSW","@","SAC","W (+11)","1","NA:NA:NANA","11","22",".500","5","11",".455","3","3","1.000","2","2","4","6","2","0","4","3","30","22.0","+14"
"721","Stephen Curry","39",2017-01-10,"28-302","GSW",NA,"MIA","W (+12)","1","NA:NA:NANA","8","21",".381","4","11",".364","4","5",".800","1","7","8","9","1","1","3","0","24","19.9","+18"
"722","Stephen Curry","40",2017-01-12,"28-304","GSW",NA,"DET","W (+20)","1","NA:NA:NANA","9","17",".529","3","9",".333","3","3","1.000","0","2","2","7","5","0","8","0","24","18.2","+32"
"723","Stephen Curry","41",2017-01-16,"28-308","GSW",NA,"CLE","W (+35)","1","NA:NA:NANA","7","20",".350","5","12",".417","1","2",".500","0","2","2","11","4","0","3","2","20","16.9","+23"
"724","Stephen Curry","42",2017-01-18,"28-310","GSW",NA,"OKC","W (+21)","1","NA:NA:NANA","9","19",".474","2","6",".333","4","4","1.000","0","4","4","8","3","0","3","0","24","21.1","+19"
"725","Stephen Curry","43",2017-01-20,"28-312","GSW","@","HOU","W (+17)","1","NA:NA:NANA","8","18",".444","5","11",".455","3","5",".600","0","1","1","7","1","0","1","1","24","18.6","+15"
"726","Stephen Curry","44",2017-01-22,"28-314","GSW","@","ORL","W (+20)","1","NA:NA:NANA","8","15",".533","7","13",".538","4","4","1.000","1","3","4","6","0","0","3","2","27","21.7","+32"
"727","Stephen Curry","45",2017-01-23,"28-315","GSW","@","MIA","L (-3)","1","NA:NA:NANA","7","19",".368","3","9",".333","4","5",".800","0","9","9","8","0","1","4","2","21","14.3","+1"
"728","Stephen Curry","46",2017-01-25,"28-317","GSW","@","CHO","W (+10)","1","NA:NA:NANA","11","23",".478","6","12",".500","0","0",NA,"0","2","2","7","1","1","4","2","28","18.7","0"
"729","Stephen Curry","47",2017-01-28,"28-320","GSW",NA,"LAC","W (+46)","1","NA:NA:NANA","15","23",".652","9","15",".600","4","4","1.000","0","9","9","6","0","0","2","1","43","37.4","+42"
"730","Stephen Curry","48",2017-02-01,"28-324","GSW",NA,"CHO","W (+15)","1","NA:NA:NANA","14","20",".700","11","15",".733","0","0",NA,"1","4","5","8","3","0","1","2","39","39.3","+25"
"731","Stephen Curry","49",2017-02-02,"28-325","GSW","@","LAC","W (+13)","1","NA:NA:NANA","11","23",".478","3","10",".300","4","4","1.000","1","2","3","11","3","0","4","1","29","24.9","+13"
"732","Stephen Curry","50",2017-02-04,"28-327","GSW","@","SAC","L (-3)","1","NA:NA:NANA","11","20",".550","8","14",".571","5","6",".833","0","4","4","9","3","0","3","2","35","31.7","+4"
"733","Stephen Curry","51",2017-02-08,"28-331","GSW",NA,"CHI","W (+31)","1","NA:NA:NANA","5","11",".455","1","4",".250","2","2","1.000","0","1","1","6","1","0","2","4","13","9.2","+20"
"734","Stephen Curry","52",2017-02-10,"28-333","GSW","@","MEM","W (+15)","1","NA:NA:NANA","6","13",".462","2","6",".333","4","5",".800","0","4","4","5","0","0","3","3","18","11.4","+15"
"735","Stephen Curry","53",2017-02-11,"28-334","GSW","@","OKC","W (+16)","1","NA:NA:NANA","9","19",".474","4","11",".364","4","4","1.000","3","5","8","9","2","0","0","2","26","27.4","+16"
"736","Stephen Curry","54",2017-02-13,"28-336","GSW","@","DEN","L (-22)","1","NA:NA:NANA","4","18",".222","1","11",".091","2","2","1.000","1","1","2","5","1","0","1","1","11","4.1","-24"
"737","Stephen Curry","55",2017-02-15,"28-338","GSW",NA,"SAC","W (+23)","1","NA:NA:NANA","4","14",".286","2","8",".250","3","4",".750","0","6","6","9","0","2","3","2","13","10.1","+23"
"738","Stephen Curry","56",2017-02-23,"28-346","GSW",NA,"LAC","W (+10)","1","NA:NA:NANA","10","16",".625","6","10",".600","9","10",".900","1","6","7","5","4","0","4","5","35","31.4","+26"
"739","Stephen Curry","57",2017-02-25,"28-348","GSW",NA,"BRK","W (+17)","1","NA:NA:NANA","9","21",".429","5","10",".500","4","4","1.000","1","4","5","5","3","0","4","2","27","19.5","+17"
"740","Stephen Curry","58",2017-02-27,"28-350","GSW","@","PHI","W (+11)","1","NA:NA:NANA","7","23",".304","0","11",".000","5","5","1.000","2","2","4","6","2","0","4","2","19","9.1","+8"
"741","Stephen Curry","59",2017-02-28,"28-351","GSW","@","WAS","L (-4)","1","NA:NA:NANA","9","20",".450","2","9",".222","5","6",".833","4","3","7","4","2","0","5","3","25","16.5","-5"
"742","Stephen Curry","60",2017-03-02,"28-353","GSW","@","CHI","L (-7)","1","NA:NA:NANA","10","27",".370","2","11",".182","1","1","1.000","1","5","6","5","5","0","4","4","23","13.2","-4"
"743","Stephen Curry","61",2017-03-05,"28-356","GSW","@","NYK","W (+7)","1","NA:NA:NANA","11","24",".458","5","13",".385","4","6",".667","2","6","8","6","2","0","2","2","31","24.4","+22"
"744","Stephen Curry","62",2017-03-06,"28-357","GSW","@","ATL","W (+8)","1","NA:NA:NANA","8","20",".400","6","15",".400","2","3",".667","1","3","4","9","0","0","2","4","24","17.1","+5"
"745","Stephen Curry","63",2017-03-08,"28-359","GSW",NA,"BOS","L (-13)","1","NA:NA:NANA","8","16",".500","2","9",".222","5","5","1.000","3","2","5","6","0","1","4","4","23","17.0","-3"
"746","Stephen Curry","64",2017-03-10,"28-361","GSW","@","MIN","L (-1)","1","NA:NA:NANA","10","27",".370","1","8",".125","5","5","1.000","3","3","6","7","1","0","6","4","26","12.4","-5"
"747","Stephen Curry","65",2017-03-14,"29-000","GSW",NA,"PHI","W (+2)","1","NA:NA:NANA","8","23",".348","5","13",".385","8","8","1.000","2","4","6","5","3","0","5","3","29","19.0","+3"
"748","Stephen Curry","66",2017-03-16,"29-002","GSW",NA,"ORL","W (+30)","1","NA:NA:NANA","8","15",".533","2","7",".286","7","7","1.000","0","1","1","9","3","0","2","1","25","24.9","+24"
"749","Stephen Curry","67",2017-03-18,"29-004","GSW",NA,"MIL","W (+25)","1","NA:NA:NANA","9","13",".692","6","8",".750","4","4","1.000","0","4","4","4","1","1","3","3","28","24.0","+18"
"750","Stephen Curry","68",2017-03-20,"29-006","GSW","@","OKC","W (+16)","1","NA:NA:NANA","8","17",".471","7","12",".583","0","0",NA,"0","4","4","6","0","0","5","3","23","13.5","+16"
"751","Stephen Curry","69",2017-03-21,"29-007","GSW","@","DAL","W (+25)","1","NA:NA:NANA","7","14",".500","3","9",".333","0","0",NA,"1","4","5","9","2","0","0","1","17","19.8","+14"
"752","Stephen Curry","70",2017-03-24,"29-010","GSW",NA,"SAC","W (+14)","1","NA:NA:NANA","9","18",".500","5","11",".455","4","4","1.000","1","6","7","12","6","0","3","0","27","31.9","+28"
"753","Stephen Curry","71",2017-03-26,"29-012","GSW",NA,"MEM","W (+12)","1","NA:NA:NANA","8","18",".444","5","12",".417","0","0",NA,"0","1","1","11","4","0","5","1","21","18.2","+8"
"754","Stephen Curry","72",2017-03-28,"29-014","GSW","@","HOU","W (+7)","1","NA:NA:NANA","11","22",".500","3","11",".273","7","10",".700","2","8","10","7","2","0","6","5","32","22.5","+9"
"755","Stephen Curry","73",2017-03-29,"29-015","GSW","@","SAS","W (+12)","1","NA:NA:NANA","9","20",".450","4","8",".500","7","7","1.000","1","3","4","11","1","0","2","5","29","24.9","+6"
"756","Stephen Curry","74",2017-03-31,"29-017","GSW",NA,"HOU","W (+9)","1","NA:NA:NANA","8","18",".444","4","9",".444","4","5",".800","3","4","7","5","2","0","2","4","24","19.4","+14"
"757","Stephen Curry","75",2017-04-02,"29-019","GSW",NA,"WAS","W (+24)","1","NA:NA:NANA","15","22",".682","9","14",".643","3","3","1.000","0","1","1","8","1","0","1","3","42","37.3","+26"
"758","Stephen Curry","76",2017-04-04,"29-021","GSW",NA,"MIN","W (+14)","1","NA:NA:NANA","7","18",".389","3","8",".375","2","4",".500","0","3","3","9","3","2","3","2","19","16.2","+13"
"759","Stephen Curry","77",2017-04-05,"29-022","GSW","@","PHO","W (+9)","1","NA:NA:NANA","15","25",".600","8","12",".667","4","7",".571","0","4","4","11","2","2","3","0","42","38.6","+25"
"760","Stephen Curry","78",2017-04-10,"29-027","GSW",NA,"UTA","L (-6)","1","NA:NA:NANA","9","16",".563","6","8",".750","4","5",".800","1","3","4","4","1","0","1","1","28","24.0","+9"
"761","Stephen Curry","79",2017-04-12,"29-029","GSW",NA,"LAL","W (+15)","1","NA:NA:NANA","6","17",".353","5","14",".357","3","4",".750","0","5","5","8","2","0","6","1","20","12.8","+27"
