"","X1","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Dates","Binary"
"801",801,"Detroit Pistons",63,"Mon Mar 6 2017","vs","Chicago Bulls","W",NA,109,95,31,32,"W 2",2017-03-05,1
"802",802,"Detroit Pistons",64,"Wed Mar 8 2017","@","Indiana Pacers","L",NA,98,115,31,33,"L 1",2017-03-06,0
"803",803,"Detroit Pistons",65,"Thu Mar 9 2017","vs","Cleveland Cavaliers","W",NA,106,101,32,33,"W 1",2017-03-08,1
"804",804,"Detroit Pistons",66,"Sat Mar 11 2017","vs","New York Knicks","W",NA,112,92,33,33,"W 2",2017-03-11,1
"805",805,"Detroit Pistons",67,"Tue Mar 14 2017","@","Cleveland Cavaliers","L",NA,96,128,33,34,"L 1",2017-03-14,0
"806",806,"Detroit Pistons",68,"Wed Mar 15 2017","vs","Utah Jazz","L",NA,83,97,33,35,"L 2",2017-03-15,0
"807",807,"Detroit Pistons",69,"Fri Mar 17 2017","vs","Toronto Raptors","L",NA,75,87,33,36,"L 3",2017-03-17,0
"808",808,"Detroit Pistons",70,"Sun Mar 19 2017","vs","Phoenix Suns","W",NA,112,95,34,36,"W 1",2017-03-19,1
"809",809,"Detroit Pistons",71,"Tue Mar 21 2017","@","Brooklyn Nets","L",NA,96,98,34,37,"L 1",2017-03-21,0
"810",810,"Detroit Pistons",72,"Wed Mar 22 2017","@","Chicago Bulls","L",NA,95,117,34,38,"L 2",2017-03-24,0
"811",811,"Detroit Pistons",73,"Fri Mar 24 2017","@","Orlando Magic","L",NA,87,115,34,39,"L 3",2017-03-26,0
"812",812,"Detroit Pistons",74,"Mon Mar 27 2017","@","New York Knicks","L",NA,95,109,34,40,"L 4",2017-03-27,0
"813",813,"Detroit Pistons",75,"Tue Mar 28 2017","vs","Miami Heat","L",NA,96,97,34,41,"L 5",2017-03-29,0
"814",814,"Detroit Pistons",76,"Thu Mar 30 2017","vs","Brooklyn Nets","W",NA,90,89,35,41,"W 1",2017-03-31,1
"815",815,"Detroit Pistons",77,"Fri Mar 31 2017","@","Milwaukee Bucks","L","OT",105,108,35,42,"L 1",2017-04-02,0
"816",816,"Detroit Pistons",78,"Wed Apr 5 2017","vs","Toronto Raptors","L",NA,102,105,35,43,"L 2",2017-04-04,0
"817",817,"Detroit Pistons",79,"Fri Apr 7 2017","@","Houston Rockets","W",NA,114,109,36,43,"W 1",2017-04-07,1
"818",818,"Detroit Pistons",80,"Sun Apr 9 2017","@","Memphis Grizzlies","W",NA,103,90,37,43,"W 2",2017-04-08,1
"819",819,"Detroit Pistons",81,"Mon Apr 10 2017","vs","Washington Wizards","L",NA,101,105,37,44,"L 1",2017-04-11,0
"820",820,"Detroit Pistons",82,"Wed Apr 12 2017","@","Orlando Magic","L",NA,109,113,37,45,"L 2",2017-04-12,0
"821",821,"Charlotte Hornets",1,"Wed Oct 26 2016","@","Milwaukee Bucks","W",NA,107,96,1,0,"W 1",2016-10-26,1
"822",822,"Charlotte Hornets",2,"Fri Oct 28 2016","@","Miami Heat","W",NA,97,91,2,0,"W 2",2016-10-28,1
"823",823,"Charlotte Hornets",3,"Sat Oct 29 2016","vs","Boston Celtics","L",NA,98,104,2,1,"L 1",2016-10-30,0
"824",824,"Charlotte Hornets",4,"Wed Nov 2 2016","vs","Philadelphia 76ers","W",NA,109,93,3,1,"W 1",2016-11-02,1
"825",825,"Charlotte Hornets",5,"Fri Nov 4 2016","@","Brooklyn Nets","W",NA,99,95,4,1,"W 2",2016-11-04,1
"826",826,"Charlotte Hornets",6,"Mon Nov 7 2016","vs","Indiana Pacers","W",NA,122,100,5,1,"W 3",2016-11-06,1
"827",827,"Charlotte Hornets",7,"Wed Nov 9 2016","vs","Utah Jazz","W",NA,104,98,6,1,"W 4",2016-11-08,1
"828",828,"Charlotte Hornets",8,"Fri Nov 11 2016","vs","Toronto Raptors","L",NA,111,113,6,2,"L 1",2016-11-09,0
"829",829,"Charlotte Hornets",9,"Sun Nov 13 2016","@","Cleveland Cavaliers","L",NA,93,100,6,3,"L 2",2016-11-14,0
"830",830,"Charlotte Hornets",10,"Tue Nov 15 2016","@","Minnesota Timberwolves","W",NA,115,108,7,3,"W 1",2016-11-16,1
"831",831,"Charlotte Hornets",11,"Fri Nov 18 2016","vs","Atlanta Hawks","W",NA,100,96,8,3,"W 2",2016-11-18,1
"832",832,"Charlotte Hornets",12,"Sat Nov 19 2016","@","New Orleans Pelicans","L","OT",116,121,8,4,"L 1",2016-11-19,0
"833",833,"Charlotte Hornets",13,"Mon Nov 21 2016","vs","Memphis Grizzlies","L",NA,90,105,8,5,"L 2",2016-11-21,0
"834",834,"Charlotte Hornets",14,"Wed Nov 23 2016","vs","San Antonio Spurs","L",NA,114,119,8,6,"L 3",2016-11-23,0
"835",835,"Charlotte Hornets",15,"Fri Nov 25 2016","@","New York Knicks","L","OT",111,113,8,7,"L 4",2016-11-25,0
"836",836,"Charlotte Hornets",16,"Sat Nov 26 2016","vs","New York Knicks","W",NA,107,102,9,7,"W 1",2016-11-27,1
"837",837,"Charlotte Hornets",17,"Mon Nov 28 2016","@","Memphis Grizzlies","W",NA,104,85,10,7,"W 2",2016-11-30,1
"838",838,"Charlotte Hornets",18,"Tue Nov 29 2016","vs","Detroit Pistons","L",NA,89,112,10,8,"L 1",2016-12-01,0
"839",839,"Charlotte Hornets",19,"Thu Dec 1 2016","vs","Dallas Mavericks","W",NA,97,87,11,8,"W 1",2016-12-03,1
"840",840,"Charlotte Hornets",20,"Sat Dec 3 2016","vs","Minnesota Timberwolves","L","OT",120,125,11,9,"L 1",2016-12-05,0
"841",841,"Charlotte Hornets",21,"Mon Dec 5 2016","@","Dallas Mavericks","W",NA,109,101,12,9,"W 1",2016-12-07,1
"842",842,"Charlotte Hornets",22,"Wed Dec 7 2016","vs","Detroit Pistons","W",NA,87,77,13,9,"W 2",2016-12-09,1
"843",843,"Charlotte Hornets",23,"Fri Dec 9 2016","vs","Orlando Magic","W",NA,109,88,14,9,"W 3",2016-12-10,1
"844",844,"Charlotte Hornets",24,"Sat Dec 10 2016","@","Cleveland Cavaliers","L",NA,105,116,14,10,"L 1",2016-12-12,0
"845",845,"Charlotte Hornets",25,"Mon Dec 12 2016","@","Indiana Pacers","L",NA,94,110,14,11,"L 2",2016-12-14,0
"846",846,"Charlotte Hornets",26,"Wed Dec 14 2016","@","Washington Wizards","L",NA,106,109,14,12,"L 3",2016-12-16,0
"847",847,"Charlotte Hornets",27,"Fri Dec 16 2016","@","Boston Celtics","L",NA,88,96,14,13,"L 4",2016-12-18,0
"848",848,"Charlotte Hornets",28,"Sat Dec 17 2016","@","Atlanta Hawks","W",NA,107,99,15,13,"W 1",2016-12-19,1
"849",849,"Charlotte Hornets",29,"Tue Dec 20 2016","vs","Los Angeles Lakers","W",NA,117,113,16,13,"W 2",2016-12-21,1
"850",850,"Charlotte Hornets",30,"Fri Dec 23 2016","vs","Chicago Bulls","W",NA,103,91,17,13,"W 3",2016-12-23,1
"851",851,"Charlotte Hornets",31,"Mon Dec 26 2016","@","Brooklyn Nets","L",NA,118,120,17,14,"L 1",2016-12-26,0
"852",852,"Charlotte Hornets",32,"Wed Dec 28 2016","@","Orlando Magic","W",NA,120,101,18,14,"W 1",2016-12-27,1
"853",853,"Charlotte Hornets",33,"Thu Dec 29 2016","vs","Miami Heat","W",NA,91,82,19,14,"W 2",2016-12-29,1
"854",854,"Charlotte Hornets",34,"Sat Dec 31 2016","vs","Cleveland Cavaliers","L",NA,109,121,19,15,"L 1",2016-12-30,0
"855",855,"Charlotte Hornets",35,"Mon Jan 2 2017","@","Chicago Bulls","L",NA,111,118,19,16,"L 2",2017-01-03,0
"856",856,"Charlotte Hornets",36,"Wed Jan 4 2017","vs","Oklahoma City Thunder","W",NA,123,112,20,16,"W 1",2017-01-05,1
"857",857,"Charlotte Hornets",37,"Thu Jan 5 2017","@","Detroit Pistons","L",NA,114,115,20,17,"L 1",2017-01-07,0
"858",858,"Charlotte Hornets",38,"Sat Jan 7 2017","@","San Antonio Spurs","L",NA,85,102,20,18,"L 2",2017-01-09,0
"859",859,"Charlotte Hornets",39,"Tue Jan 10 2017","@","Houston Rockets","L",NA,114,121,20,19,"L 3",2017-01-12,0
"860",860,"Charlotte Hornets",40,"Fri Jan 13 2017","@","Philadelphia 76ers","L",NA,93,102,20,20,"L 4",2017-01-15,0
"861",861,"Charlotte Hornets",41,"Mon Jan 16 2017","@","Boston Celtics","L",NA,98,108,20,21,"L 5",2017-01-17,0
"862",862,"Charlotte Hornets",42,"Wed Jan 18 2017","vs","Portland Trail Blazers","W",NA,107,85,21,21,"W 1",2017-01-19,1
"863",863,"Charlotte Hornets",43,"Fri Jan 20 2017","vs","Toronto Raptors","W",NA,113,78,22,21,"W 2",2017-01-20,1
"864",864,"Charlotte Hornets",44,"Sat Jan 21 2017","vs","Brooklyn Nets","W",NA,112,105,23,21,"W 3",2017-01-22,1
"865",865,"Charlotte Hornets",45,"Mon Jan 23 2017","vs","Washington Wizards","L",NA,99,109,23,22,"L 1",2017-01-25,0
"866",866,"Charlotte Hornets",46,"Wed Jan 25 2017","vs","Golden State Warriors","L",NA,103,113,23,23,"L 2",2017-01-26,0
"867",867,"Charlotte Hornets",47,"Fri Jan 27 2017","@","New York Knicks","L",NA,107,110,23,24,"L 3",2017-01-29,0
"868",868,"Charlotte Hornets",48,"Sat Jan 28 2017","vs","Sacramento Kings","L",NA,106,109,23,25,"L 4",2017-01-30,0
"869",869,"Charlotte Hornets",49,"Tue Jan 31 2017","@","Portland Trail Blazers","L",NA,98,115,23,26,"L 5",2017-02-01,0
"870",870,"Charlotte Hornets",50,"Wed Feb 1 2017","@","Golden State Warriors","L",NA,111,126,23,27,"L 6",2017-02-03,0
"871",871,"Charlotte Hornets",51,"Sat Feb 4 2017","@","Utah Jazz","L",NA,98,105,23,28,"L 7",2017-02-06,0
"872",872,"Charlotte Hornets",52,"Tue Feb 7 2017","vs","Brooklyn Nets","W",NA,111,107,24,28,"W 1",2017-02-07,1
"873",873,"Charlotte Hornets",53,"Thu Feb 9 2017","vs","Houston Rockets","L",NA,95,107,24,29,"L 1",2017-02-09,0
"874",874,"Charlotte Hornets",54,"Sat Feb 11 2017","vs","Los Angeles Clippers","L",NA,102,107,24,30,"L 2",2017-02-11,0
"875",875,"Charlotte Hornets",55,"Mon Feb 13 2017","vs","Philadelphia 76ers","L",NA,99,105,24,31,"L 3",2017-02-13,0
"876",876,"Charlotte Hornets",56,"Wed Feb 15 2017","@","Toronto Raptors","L",NA,85,90,24,32,"L 4",2017-02-15,0
"877",877,"Charlotte Hornets",57,"Thu Feb 23 2017","@","Detroit Pistons","L","OT",108,114,24,33,"L 5",2017-02-24,0
"878",878,"Charlotte Hornets",58,"Sat Feb 25 2017","@","Sacramento Kings","W",NA,99,85,25,33,"W 1",2017-02-25,1
"879",879,"Charlotte Hornets",59,"Sun Feb 26 2017","@","Los Angeles Clippers","L","OT",121,124,25,34,"L 1",2017-02-27,0
"880",880,"Charlotte Hornets",60,"Tue Feb 28 2017","@","Los Angeles Lakers","W",NA,109,104,26,34,"W 1",2017-03-01,1
"881",881,"Charlotte Hornets",61,"Thu Mar 2 2017","@","Phoenix Suns","L",NA,103,120,26,35,"L 1",2017-03-03,0
"882",882,"Charlotte Hornets",62,"Sat Mar 4 2017","@","Denver Nuggets","W",NA,112,102,27,35,"W 1",2017-03-05,1
"883",883,"Charlotte Hornets",63,"Mon Mar 6 2017","vs","Indiana Pacers","W",NA,100,88,28,35,"W 2",2017-03-07,1
"884",884,"Charlotte Hornets",64,"Wed Mar 8 2017","@","Miami Heat","L",NA,101,108,28,36,"L 1",2017-03-10,0
"885",885,"Charlotte Hornets",65,"Fri Mar 10 2017","vs","Orlando Magic","W",NA,121,81,29,36,"W 1",2017-03-11,1
"886",886,"Charlotte Hornets",66,"Sat Mar 11 2017","vs","New Orleans Pelicans","L","OT",122,125,29,37,"L 1",2017-03-13,0
"887",887,"Charlotte Hornets",67,"Mon Mar 13 2017","vs","Chicago Bulls","L",NA,109,115,29,38,"L 2",2017-03-15,0
"888",888,"Charlotte Hornets",68,"Wed Mar 15 2017","@","Indiana Pacers","L",NA,77,98,29,39,"L 3",2017-03-17,0
"889",889,"Charlotte Hornets",69,"Sat Mar 18 2017","vs","Washington Wizards","W",NA,98,93,30,39,"W 1",2017-03-19,1
"890",890,"Charlotte Hornets",70,"Mon Mar 20 2017","vs","Atlanta Hawks","W",NA,105,90,31,39,"W 2",2017-03-21,1
"891",891,"Charlotte Hornets",71,"Wed Mar 22 2017","@","Orlando Magic","W",NA,109,102,32,39,"W 3",2017-03-23,1
"892",892,"Charlotte Hornets",72,"Fri Mar 24 2017","vs","Cleveland Cavaliers","L",NA,105,112,32,40,"L 1",2017-03-25,0
"893",893,"Charlotte Hornets",73,"Sun Mar 26 2017","vs","Phoenix Suns","W",NA,120,106,33,40,"W 1",2017-03-27,1
"894",894,"Charlotte Hornets",74,"Tue Mar 28 2017","vs","Milwaukee Bucks","L",NA,108,118,33,41,"L 1",2017-03-29,0
"895",895,"Charlotte Hornets",75,"Wed Mar 29 2017","@","Toronto Raptors","W",NA,110,106,34,41,"W 1",2017-03-31,1
"896",896,"Charlotte Hornets",76,"Fri Mar 31 2017","vs","Denver Nuggets","W",NA,122,114,35,41,"W 2",2017-04-02,1
"897",897,"Charlotte Hornets",77,"Sun Apr 2 2017","@","Oklahoma City Thunder","W",NA,113,101,36,41,"W 3",2017-04-04,1
"898",898,"Charlotte Hornets",78,"Tue Apr 4 2017","@","Washington Wizards","L",NA,111,118,36,42,"L 1",2017-04-05,0
"899",899,"Charlotte Hornets",79,"Wed Apr 5 2017","vs","Miami Heat","L",NA,99,112,36,43,"L 2",2017-04-07,0
"900",900,"Charlotte Hornets",80,"Sat Apr 8 2017","vs","Boston Celtics","L",NA,114,121,36,44,"L 3",2017-04-09,0
"901",901,"Charlotte Hornets",81,"Mon Apr 10 2017","@","Milwaukee Bucks","L",NA,79,89,36,45,"L 4",2017-04-11,0
"902",902,"Charlotte Hornets",82,"Tue Apr 11 2017","@","Atlanta Hawks","L",NA,76,103,36,46,"L 5",2017-04-12,0
"903",903,"New York Knicks",1,"Tue Oct 25 2016","@","Cleveland Cavaliers","L",NA,88,117,0,1,"L 1",2016-10-26,0
"904",904,"New York Knicks",2,"Sat Oct 29 2016","vs","Memphis Grizzlies","W",NA,111,104,1,1,"W 1",2016-10-27,1
"905",905,"New York Knicks",3,"Tue Nov 1 2016","@","Detroit Pistons","L",NA,89,102,1,2,"L 1",2016-10-29,0
"906",906,"New York Knicks",4,"Wed Nov 2 2016","vs","Houston Rockets","L",NA,99,118,1,3,"L 2",2016-10-31,0
"907",907,"New York Knicks",5,"Fri Nov 4 2016","@","Chicago Bulls","W",NA,117,104,2,3,"W 1",2016-11-01,1
"908",908,"New York Knicks",6,"Sun Nov 6 2016","vs","Utah Jazz","L",NA,109,114,2,4,"L 1",2016-11-03,0
"909",909,"New York Knicks",7,"Wed Nov 9 2016","vs","Brooklyn Nets","W",NA,110,96,3,4,"W 1",2016-11-05,1
"910",910,"New York Knicks",8,"Fri Nov 11 2016","@","Boston Celtics","L",NA,87,115,3,5,"L 1",2016-11-06,0
"911",911,"New York Knicks",9,"Sat Nov 12 2016","@","Toronto Raptors","L",NA,107,118,3,6,"L 2",2016-11-08,0
"912",912,"New York Knicks",10,"Mon Nov 14 2016","vs","Dallas Mavericks","W",NA,93,77,4,6,"W 1",2016-11-10,1
"913",913,"New York Knicks",11,"Wed Nov 16 2016","vs","Detroit Pistons","W",NA,105,102,5,6,"W 2",2016-11-11,1
"914",914,"New York Knicks",12,"Thu Nov 17 2016","@","Washington Wizards","L",NA,112,119,5,7,"L 1",2016-11-16,0
"915",915,"New York Knicks",13,"Sun Nov 20 2016","vs","Atlanta Hawks","W",NA,104,94,6,7,"W 1",2016-11-18,1
"916",916,"New York Knicks",14,"Tue Nov 22 2016","vs","Portland Trail Blazers","W",NA,107,103,7,7,"W 2",2016-11-20,1
"917",917,"New York Knicks",15,"Fri Nov 25 2016","vs","Charlotte Hornets","W","OT",113,111,8,7,"W 3",2016-11-23,1
"918",918,"New York Knicks",16,"Sat Nov 26 2016","@","Charlotte Hornets","L",NA,102,107,8,8,"L 1",2016-11-25,0
"919",919,"New York Knicks",17,"Mon Nov 28 2016","vs","Oklahoma City Thunder","L",NA,103,112,8,9,"L 2",2016-11-27,0
"920",920,"New York Knicks",18,"Wed Nov 30 2016","@","Minnesota Timberwolves","W",NA,106,104,9,9,"W 1",2016-11-28,1
"921",921,"New York Knicks",19,"Fri Dec 2 2016","vs","Minnesota Timberwolves","W",NA,118,114,10,9,"W 2",2016-12-02,1
"922",922,"New York Knicks",20,"Sun Dec 4 2016","vs","Sacramento Kings","W",NA,106,98,11,9,"W 3",2016-12-04,1
"923",923,"New York Knicks",21,"Tue Dec 6 2016","@","Miami Heat","W",NA,114,103,12,9,"W 4",2016-12-07,1
"924",924,"New York Knicks",22,"Wed Dec 7 2016","vs","Cleveland Cavaliers","L",NA,94,126,12,10,"L 1",2016-12-09,0
"925",925,"New York Knicks",23,"Fri Dec 9 2016","@","Sacramento Kings","W",NA,103,100,13,10,"W 1",2016-12-10,1
"926",926,"New York Knicks",24,"Sun Dec 11 2016","@","Los Angeles Lakers","W",NA,118,112,14,10,"W 2",2016-12-12,1
"927",927,"New York Knicks",25,"Tue Dec 13 2016","@","Phoenix Suns","L","OT",111,113,14,11,"L 1",2016-12-14,0
"928",928,"New York Knicks",26,"Thu Dec 15 2016","@","Golden State Warriors","L",NA,90,103,14,12,"L 2",2016-12-16,0
"929",929,"New York Knicks",27,"Sat Dec 17 2016","@","Denver Nuggets","L",NA,114,127,14,13,"L 3",2016-12-18,0
"930",930,"New York Knicks",28,"Tue Dec 20 2016","vs","Indiana Pacers","W",NA,118,111,15,13,"W 1",2016-12-20,1
"931",931,"New York Knicks",29,"Thu Dec 22 2016","vs","Orlando Magic","W",NA,106,95,16,13,"W 2",2016-12-21,1
"932",932,"New York Knicks",30,"Sun Dec 25 2016","vs","Boston Celtics","L",NA,114,119,16,14,"L 1",2016-12-23,0
"933",933,"New York Knicks",31,"Wed Dec 28 2016","@","Atlanta Hawks","L","OT",98,102,16,15,"L 2",2016-12-26,0
"934",934,"New York Knicks",32,"Fri Dec 30 2016","@","New Orleans Pelicans","L",NA,92,104,16,16,"L 3",2016-12-28,0
"935",935,"New York Knicks",33,"Sat Dec 31 2016","@","Houston Rockets","L",NA,122,129,16,17,"L 4",2016-12-31,0
"936",936,"New York Knicks",34,"Mon Jan 2 2017","vs","Orlando Magic","L",NA,103,115,16,18,"L 5",2017-01-03,0
"937",937,"New York Knicks",35,"Wed Jan 4 2017","vs","Milwaukee Bucks","L",NA,104,105,16,19,"L 6",2017-01-04,0
"938",938,"New York Knicks",36,"Fri Jan 6 2017","@","Milwaukee Bucks","W",NA,116,111,17,19,"W 1",2017-01-06,1
"939",939,"New York Knicks",37,"Sat Jan 7 2017","@","Indiana Pacers","L",NA,109,123,17,20,"L 1",2017-01-08,0
"940",940,"New York Knicks",38,"Mon Jan 9 2017","vs","New Orleans Pelicans","L",NA,96,110,17,21,"L 2",2017-01-10,0
"941",941,"New York Knicks",39,"Wed Jan 11 2017","@","Philadelphia 76ers","L",NA,97,98,17,22,"L 3",2017-01-13,0
"942",942,"New York Knicks",40,"Thu Jan 12 2017","vs","Chicago Bulls","W",NA,104,89,18,22,"W 1",2017-01-15,1
"943",943,"New York Knicks",41,"Sun Jan 15 2017","@","Toronto Raptors","L",NA,101,116,18,23,"L 1",2017-01-18,0
"944",944,"New York Knicks",42,"Mon Jan 16 2017","vs","Atlanta Hawks","L",NA,107,108,18,24,"L 2",2017-01-20,0
"945",945,"New York Knicks",43,"Wed Jan 18 2017","@","Boston Celtics","W",NA,117,106,19,24,"W 1",2017-01-21,1
"946",946,"New York Knicks",44,"Thu Jan 19 2017","vs","Washington Wizards","L",NA,110,113,19,25,"L 1",2017-01-23,0
"947",947,"New York Knicks",45,"Sat Jan 21 2017","vs","Phoenix Suns","L",NA,105,107,19,26,"L 2",2017-01-25,0
"948",948,"New York Knicks",46,"Mon Jan 23 2017","@","Indiana Pacers","W",NA,109,103,20,26,"W 1",2017-01-27,1
"949",949,"New York Knicks",47,"Wed Jan 25 2017","@","Dallas Mavericks","L",NA,95,103,20,27,"L 1",2017-01-28,0
"950",950,"New York Knicks",48,"Fri Jan 27 2017","vs","Charlotte Hornets","W",NA,110,107,21,27,"W 1",2017-01-30,1
"951",951,"New York Knicks",49,"Sun Jan 29 2017","@","Atlanta Hawks","L","4OT",139,142,21,28,"L 1",2017-01-31,0
"952",952,"New York Knicks",50,"Tue Jan 31 2017","@","Washington Wizards","L",NA,101,117,21,29,"L 2",2017-02-03,0
"953",953,"New York Knicks",51,"Wed Feb 1 2017","@","Brooklyn Nets","W",NA,95,90,22,29,"W 1",2017-02-04,1
"954",954,"New York Knicks",52,"Sat Feb 4 2017","vs","Cleveland Cavaliers","L",NA,104,111,22,30,"L 1",2017-02-06,0
"955",955,"New York Knicks",53,"Mon Feb 6 2017","vs","Los Angeles Lakers","L",NA,107,121,22,31,"L 2",2017-02-08,0
"956",956,"New York Knicks",54,"Wed Feb 8 2017","vs","Los Angeles Clippers","L",NA,115,119,22,32,"L 3",2017-02-10,0
"957",957,"New York Knicks",55,"Fri Feb 10 2017","vs","Denver Nuggets","L",NA,123,131,22,33,"L 4",2017-02-12,0
"958",958,"New York Knicks",56,"Sun Feb 12 2017","vs","San Antonio Spurs","W",NA,94,90,23,33,"W 1",2017-02-14,1
"959",959,"New York Knicks",57,"Wed Feb 15 2017","@","Oklahoma City Thunder","L",NA,105,116,23,34,"L 1",2017-02-15,0
"960",960,"New York Knicks",58,"Thu Feb 23 2017","@","Cleveland Cavaliers","L",NA,104,119,23,35,"L 2",2017-02-23,0
"961",961,"New York Knicks",59,"Sat Feb 25 2017","vs","Philadelphia 76ers","W",NA,110,109,24,35,"W 1",2017-02-25,1
"962",962,"New York Knicks",60,"Mon Feb 27 2017","vs","Toronto Raptors","L",NA,91,92,24,36,"L 1",2017-02-27,0
"963",963,"New York Knicks",61,"Wed Mar 1 2017","@","Orlando Magic","W",NA,101,90,25,36,"W 1",2017-03-01,1
"964",964,"New York Knicks",62,"Fri Mar 3 2017","@","Philadelphia 76ers","L",NA,102,105,25,37,"L 1",2017-03-05,0
"965",965,"New York Knicks",63,"Sun Mar 5 2017","vs","Golden State Warriors","L",NA,105,112,25,38,"L 2",2017-03-06,0
"966",966,"New York Knicks",64,"Mon Mar 6 2017","@","Orlando Magic","W",NA,113,105,26,38,"W 1",2017-03-08,1
"967",967,"New York Knicks",65,"Wed Mar 8 2017","@","Milwaukee Bucks","L",NA,93,104,26,39,"L 1",2017-03-10,0
"968",968,"New York Knicks",66,"Sat Mar 11 2017","@","Detroit Pistons","L",NA,92,112,26,40,"L 2",2017-03-11,0
"969",969,"New York Knicks",67,"Sun Mar 12 2017","@","Brooklyn Nets","L",NA,112,120,26,41,"L 3",2017-03-13,0
"970",970,"New York Knicks",68,"Tue Mar 14 2017","vs","Indiana Pacers","W",NA,87,81,27,41,"W 1",2017-03-15,1
"971",971,"New York Knicks",69,"Thu Mar 16 2017","vs","Brooklyn Nets","L",NA,110,121,27,42,"L 1",2017-03-18,0
"972",972,"New York Knicks",70,"Mon Mar 20 2017","@","Los Angeles Clippers","L",NA,105,114,27,43,"L 2",2017-03-19,0
"973",973,"New York Knicks",71,"Wed Mar 22 2017","@","Utah Jazz","L",NA,101,108,27,44,"L 3",2017-03-22,0
"974",974,"New York Knicks",72,"Thu Mar 23 2017","@","Portland Trail Blazers","L",NA,95,110,27,45,"L 4",2017-03-24,0
"975",975,"New York Knicks",73,"Sat Mar 25 2017","@","San Antonio Spurs","L",NA,98,106,27,46,"L 5",2017-03-26,0
"976",976,"New York Knicks",74,"Mon Mar 27 2017","vs","Detroit Pistons","W",NA,109,95,28,46,"W 1",2017-03-27,1
"977",977,"New York Knicks",75,"Wed Mar 29 2017","vs","Miami Heat","L",NA,88,105,28,47,"L 1",2017-03-29,0
"978",978,"New York Knicks",76,"Fri Mar 31 2017","@","Miami Heat","W",NA,98,94,29,47,"W 1",2017-03-31,1
"979",979,"New York Knicks",77,"Sun Apr 2 2017","vs","Boston Celtics","L",NA,94,110,29,48,"L 1",2017-04-01,0
"980",980,"New York Knicks",78,"Tue Apr 4 2017","vs","Chicago Bulls","W",NA,100,91,30,48,"W 1",2017-04-04,1
"981",981,"New York Knicks",79,"Thu Apr 6 2017","vs","Washington Wizards","L",NA,103,106,30,49,"L 1",2017-04-07,0
"982",982,"New York Knicks",80,"Fri Apr 7 2017","@","Memphis Grizzlies","L",NA,88,101,30,50,"L 2",2017-04-09,0
"983",983,"New York Knicks",81,"Sun Apr 9 2017","vs","Toronto Raptors","L",NA,97,110,30,51,"L 3",2017-04-11,0
"984",984,"New York Knicks",82,"Wed Apr 12 2017","vs","Philadelphia 76ers","W",NA,114,113,31,51,"W 1",2017-04-12,1
"985",985,"Philadelphia 76ers",1,"Wed Oct 26 2016","vs","Oklahoma City Thunder","L",NA,97,103,0,1,"L 1",2016-10-26,0
"986",986,"Philadelphia 76ers",2,"Sat Oct 29 2016","vs","Atlanta Hawks","L",NA,72,104,0,2,"L 2",2016-10-29,0
"987",987,"Philadelphia 76ers",3,"Tue Nov 1 2016","vs","Orlando Magic","L",NA,101,103,0,3,"L 3",2016-11-01,0
"988",988,"Philadelphia 76ers",4,"Wed Nov 2 2016","@","Charlotte Hornets","L",NA,93,109,0,4,"L 4",2016-11-03,0
"989",989,"Philadelphia 76ers",5,"Sat Nov 5 2016","vs","Cleveland Cavaliers","L",NA,101,102,0,5,"L 5",2016-11-05,0
"990",990,"Philadelphia 76ers",6,"Mon Nov 7 2016","vs","Utah Jazz","L",NA,84,109,0,6,"L 6",2016-11-08,0
"991",991,"Philadelphia 76ers",7,"Wed Nov 9 2016","@","Indiana Pacers","L","OT",115,122,0,7,"L 7",2016-11-09,0
"992",992,"Philadelphia 76ers",8,"Fri Nov 11 2016","vs","Indiana Pacers","W","OT",109,105,1,7,"W 1",2016-11-12,1
"993",993,"Philadelphia 76ers",9,"Sat Nov 12 2016","@","Atlanta Hawks","L",NA,96,117,1,8,"L 1",2016-11-13,0
"994",994,"Philadelphia 76ers",10,"Mon Nov 14 2016","@","Houston Rockets","L",NA,88,115,1,9,"L 2",2016-11-15,0
"995",995,"Philadelphia 76ers",11,"Wed Nov 16 2016","vs","Washington Wizards","W",NA,109,102,2,9,"W 1",2016-11-17,1
"996",996,"Philadelphia 76ers",12,"Thu Nov 17 2016","@","Minnesota Timberwolves","L",NA,86,110,2,10,"L 1",2016-11-19,0
"997",997,"Philadelphia 76ers",13,"Sat Nov 19 2016","vs","Phoenix Suns","W",NA,120,105,3,10,"W 1",2016-11-21,1
"998",998,"Philadelphia 76ers",14,"Mon Nov 21 2016","vs","Miami Heat","W",NA,101,94,4,10,"W 2",2016-11-23,1
"999",999,"Philadelphia 76ers",15,"Wed Nov 23 2016","vs","Memphis Grizzlies","L","2OT",99,104,4,11,"L 1",2016-11-25,0
"1000",1000,"Philadelphia 76ers",16,"Fri Nov 25 2016","vs","Chicago Bulls","L",NA,89,105,4,12,"L 2",2016-11-26,0
"1001",1001,"Philadelphia 76ers",17,"Sun Nov 27 2016","vs","Cleveland Cavaliers","L",NA,108,112,4,13,"L 3",2016-11-28,0
"1002",1002,"Philadelphia 76ers",18,"Mon Nov 28 2016","@","Toronto Raptors","L",NA,95,122,4,14,"L 4",2016-11-30,0
