"","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Notes"
"915","New York Knicks",13,"Sun Nov 20 2016",NA,"Atlanta Hawks","W",NA,104,94,6,7,"W 1",NA
"916","New York Knicks",14,"Tue Nov 22 2016",NA,"Portland Trail Blazers","W",NA,107,103,7,7,"W 2",NA
"917","New York Knicks",15,"Fri Nov 25 2016",NA,"Charlotte Hornets","W","OT",113,111,8,7,"W 3",NA
"918","New York Knicks",16,"Sat Nov 26 2016","@","Charlotte Hornets","L",NA,102,107,8,8,"L 1",NA
"919","New York Knicks",17,"Mon Nov 28 2016",NA,"Oklahoma City Thunder","L",NA,103,112,8,9,"L 2",NA
"920","New York Knicks",18,"Wed Nov 30 2016","@","Minnesota Timberwolves","W",NA,106,104,9,9,"W 1",NA
"921","New York Knicks",19,"Fri Dec 2 2016",NA,"Minnesota Timberwolves","W",NA,118,114,10,9,"W 2",NA
"922","New York Knicks",20,"Sun Dec 4 2016",NA,"Sacramento Kings","W",NA,106,98,11,9,"W 3",NA
"923","New York Knicks",21,"Tue Dec 6 2016","@","Miami Heat","W",NA,114,103,12,9,"W 4",NA
"924","New York Knicks",22,"Wed Dec 7 2016",NA,"Cleveland Cavaliers","L",NA,94,126,12,10,"L 1",NA
"925","New York Knicks",23,"Fri Dec 9 2016","@","Sacramento Kings","W",NA,103,100,13,10,"W 1",NA
"926","New York Knicks",24,"Sun Dec 11 2016","@","Los Angeles Lakers","W",NA,118,112,14,10,"W 2",NA
"927","New York Knicks",25,"Tue Dec 13 2016","@","Phoenix Suns","L","OT",111,113,14,11,"L 1",NA
"928","New York Knicks",26,"Thu Dec 15 2016","@","Golden State Warriors","L",NA,90,103,14,12,"L 2",NA
"929","New York Knicks",27,"Sat Dec 17 2016","@","Denver Nuggets","L",NA,114,127,14,13,"L 3",NA
"930","New York Knicks",28,"Tue Dec 20 2016",NA,"Indiana Pacers","W",NA,118,111,15,13,"W 1",NA
"931","New York Knicks",29,"Thu Dec 22 2016",NA,"Orlando Magic","W",NA,106,95,16,13,"W 2",NA
"932","New York Knicks",30,"Sun Dec 25 2016",NA,"Boston Celtics","L",NA,114,119,16,14,"L 1",NA
"933","New York Knicks",31,"Wed Dec 28 2016","@","Atlanta Hawks","L","OT",98,102,16,15,"L 2",NA
"934","New York Knicks",32,"Fri Dec 30 2016","@","New Orleans Pelicans","L",NA,92,104,16,16,"L 3",NA
"935","New York Knicks",33,"Sat Dec 31 2016","@","Houston Rockets","L",NA,122,129,16,17,"L 4",NA
"936","New York Knicks",34,"Mon Jan 2 2017",NA,"Orlando Magic","L",NA,103,115,16,18,"L 5",NA
"937","New York Knicks",35,"Wed Jan 4 2017",NA,"Milwaukee Bucks","L",NA,104,105,16,19,"L 6",NA
"938","New York Knicks",36,"Fri Jan 6 2017","@","Milwaukee Bucks","W",NA,116,111,17,19,"W 1",NA
"939","New York Knicks",37,"Sat Jan 7 2017","@","Indiana Pacers","L",NA,109,123,17,20,"L 1",NA
"940","New York Knicks",38,"Mon Jan 9 2017",NA,"New Orleans Pelicans","L",NA,96,110,17,21,"L 2",NA
"941","New York Knicks",39,"Wed Jan 11 2017","@","Philadelphia 76ers","L",NA,97,98,17,22,"L 3",NA
"942","New York Knicks",40,"Thu Jan 12 2017",NA,"Chicago Bulls","W",NA,104,89,18,22,"W 1",NA
"943","New York Knicks",41,"Sun Jan 15 2017","@","Toronto Raptors","L",NA,101,116,18,23,"L 1",NA
"944","New York Knicks",42,"Mon Jan 16 2017",NA,"Atlanta Hawks","L",NA,107,108,18,24,"L 2",NA
"945","New York Knicks",43,"Wed Jan 18 2017","@","Boston Celtics","W",NA,117,106,19,24,"W 1",NA
"946","New York Knicks",44,"Thu Jan 19 2017",NA,"Washington Wizards","L",NA,110,113,19,25,"L 1",NA
"947","New York Knicks",45,"Sat Jan 21 2017",NA,"Phoenix Suns","L",NA,105,107,19,26,"L 2",NA
"948","New York Knicks",46,"Mon Jan 23 2017","@","Indiana Pacers","W",NA,109,103,20,26,"W 1",NA
"949","New York Knicks",47,"Wed Jan 25 2017","@","Dallas Mavericks","L",NA,95,103,20,27,"L 1",NA
"950","New York Knicks",48,"Fri Jan 27 2017",NA,"Charlotte Hornets","W",NA,110,107,21,27,"W 1",NA
"951","New York Knicks",49,"Sun Jan 29 2017","@","Atlanta Hawks","L","4OT",139,142,21,28,"L 1",NA
"952","New York Knicks",50,"Tue Jan 31 2017","@","Washington Wizards","L",NA,101,117,21,29,"L 2",NA
"953","New York Knicks",51,"Wed Feb 1 2017","@","Brooklyn Nets","W",NA,95,90,22,29,"W 1",NA
"954","New York Knicks",52,"Sat Feb 4 2017",NA,"Cleveland Cavaliers","L",NA,104,111,22,30,"L 1",NA
"955","New York Knicks",53,"Mon Feb 6 2017",NA,"Los Angeles Lakers","L",NA,107,121,22,31,"L 2",NA
"956","New York Knicks",54,"Wed Feb 8 2017",NA,"Los Angeles Clippers","L",NA,115,119,22,32,"L 3",NA
"957","New York Knicks",55,"Fri Feb 10 2017",NA,"Denver Nuggets","L",NA,123,131,22,33,"L 4",NA
"958","New York Knicks",56,"Sun Feb 12 2017",NA,"San Antonio Spurs","W",NA,94,90,23,33,"W 1",NA
"959","New York Knicks",57,"Wed Feb 15 2017","@","Oklahoma City Thunder","L",NA,105,116,23,34,"L 1",NA
"960","New York Knicks",58,"Thu Feb 23 2017","@","Cleveland Cavaliers","L",NA,104,119,23,35,"L 2",NA
"961","New York Knicks",59,"Sat Feb 25 2017",NA,"Philadelphia 76ers","W",NA,110,109,24,35,"W 1",NA
"962","New York Knicks",60,"Mon Feb 27 2017",NA,"Toronto Raptors","L",NA,91,92,24,36,"L 1",NA
"963","New York Knicks",61,"Wed Mar 1 2017","@","Orlando Magic","W",NA,101,90,25,36,"W 1",NA
"964","New York Knicks",62,"Fri Mar 3 2017","@","Philadelphia 76ers","L",NA,102,105,25,37,"L 1",NA
"965","New York Knicks",63,"Sun Mar 5 2017",NA,"Golden State Warriors","L",NA,105,112,25,38,"L 2",NA
"966","New York Knicks",64,"Mon Mar 6 2017","@","Orlando Magic","W",NA,113,105,26,38,"W 1",NA
"967","New York Knicks",65,"Wed Mar 8 2017","@","Milwaukee Bucks","L",NA,93,104,26,39,"L 1",NA
"968","New York Knicks",66,"Sat Mar 11 2017","@","Detroit Pistons","L",NA,92,112,26,40,"L 2",NA
"969","New York Knicks",67,"Sun Mar 12 2017","@","Brooklyn Nets","L",NA,112,120,26,41,"L 3",NA
"970","New York Knicks",68,"Tue Mar 14 2017",NA,"Indiana Pacers","W",NA,87,81,27,41,"W 1",NA
"971","New York Knicks",69,"Thu Mar 16 2017",NA,"Brooklyn Nets","L",NA,110,121,27,42,"L 1",NA
"972","New York Knicks",70,"Mon Mar 20 2017","@","Los Angeles Clippers","L",NA,105,114,27,43,"L 2",NA
"973","New York Knicks",71,"Wed Mar 22 2017","@","Utah Jazz","L",NA,101,108,27,44,"L 3",NA
"974","New York Knicks",72,"Thu Mar 23 2017","@","Portland Trail Blazers","L",NA,95,110,27,45,"L 4",NA
"975","New York Knicks",73,"Sat Mar 25 2017","@","San Antonio Spurs","L",NA,98,106,27,46,"L 5",NA
"976","New York Knicks",74,"Mon Mar 27 2017",NA,"Detroit Pistons","W",NA,109,95,28,46,"W 1",NA
"977","New York Knicks",75,"Wed Mar 29 2017",NA,"Miami Heat","L",NA,88,105,28,47,"L 1",NA
"978","New York Knicks",76,"Fri Mar 31 2017","@","Miami Heat","W",NA,98,94,29,47,"W 1",NA
"979","New York Knicks",77,"Sun Apr 2 2017",NA,"Boston Celtics","L",NA,94,110,29,48,"L 1",NA
"980","New York Knicks",78,"Tue Apr 4 2017",NA,"Chicago Bulls","W",NA,100,91,30,48,"W 1",NA
"981","New York Knicks",79,"Thu Apr 6 2017",NA,"Washington Wizards","L",NA,103,106,30,49,"L 1",NA
"982","New York Knicks",80,"Fri Apr 7 2017","@","Memphis Grizzlies","L",NA,88,101,30,50,"L 2",NA
"983","New York Knicks",81,"Sun Apr 9 2017",NA,"Toronto Raptors","L",NA,97,110,30,51,"L 3",NA
"984","New York Knicks",82,"Wed Apr 12 2017",NA,"Philadelphia 76ers","W",NA,114,113,31,51,"W 1",NA
"985","Philadelphia 76ers",1,"Wed Oct 26 2016",NA,"Oklahoma City Thunder","L",NA,97,103,0,1,"L 1",NA
"986","Philadelphia 76ers",2,"Sat Oct 29 2016",NA,"Atlanta Hawks","L",NA,72,104,0,2,"L 2",NA
"987","Philadelphia 76ers",3,"Tue Nov 1 2016",NA,"Orlando Magic","L",NA,101,103,0,3,"L 3",NA
"988","Philadelphia 76ers",4,"Wed Nov 2 2016","@","Charlotte Hornets","L",NA,93,109,0,4,"L 4",NA
"989","Philadelphia 76ers",5,"Sat Nov 5 2016",NA,"Cleveland Cavaliers","L",NA,101,102,0,5,"L 5",NA
"990","Philadelphia 76ers",6,"Mon Nov 7 2016",NA,"Utah Jazz","L",NA,84,109,0,6,"L 6",NA
"991","Philadelphia 76ers",7,"Wed Nov 9 2016","@","Indiana Pacers","L","OT",115,122,0,7,"L 7",NA
"992","Philadelphia 76ers",8,"Fri Nov 11 2016",NA,"Indiana Pacers","W","OT",109,105,1,7,"W 1",NA
"993","Philadelphia 76ers",9,"Sat Nov 12 2016","@","Atlanta Hawks","L",NA,96,117,1,8,"L 1",NA
"994","Philadelphia 76ers",10,"Mon Nov 14 2016","@","Houston Rockets","L",NA,88,115,1,9,"L 2",NA
"995","Philadelphia 76ers",11,"Wed Nov 16 2016",NA,"Washington Wizards","W",NA,109,102,2,9,"W 1",NA
"996","Philadelphia 76ers",12,"Thu Nov 17 2016","@","Minnesota Timberwolves","L",NA,86,110,2,10,"L 1",NA
"997","Philadelphia 76ers",13,"Sat Nov 19 2016",NA,"Phoenix Suns","W",NA,120,105,3,10,"W 1",NA
"998","Philadelphia 76ers",14,"Mon Nov 21 2016",NA,"Miami Heat","W",NA,101,94,4,10,"W 2",NA
"999","Philadelphia 76ers",15,"Wed Nov 23 2016",NA,"Memphis Grizzlies","L","2OT",99,104,4,11,"L 1",NA
"1000","Philadelphia 76ers",16,"Fri Nov 25 2016",NA,"Chicago Bulls","L",NA,89,105,4,12,"L 2",NA
"1001","Philadelphia 76ers",17,"Sun Nov 27 2016",NA,"Cleveland Cavaliers","L",NA,108,112,4,13,"L 3",NA
"1002","Philadelphia 76ers",18,"Mon Nov 28 2016","@","Toronto Raptors","L",NA,95,122,4,14,"L 4",NA
"1003","Philadelphia 76ers",19,"Fri Dec 2 2016",NA,"Orlando Magic","L",NA,88,105,4,15,"L 5",NA
"1004","Philadelphia 76ers",20,"Sat Dec 3 2016",NA,"Boston Celtics","L",NA,106,107,4,16,"L 6",NA
"1005","Philadelphia 76ers",21,"Mon Dec 5 2016",NA,"Denver Nuggets","L",NA,98,106,4,17,"L 7",NA
"1006","Philadelphia 76ers",22,"Tue Dec 6 2016","@","Memphis Grizzlies","L",NA,91,96,4,18,"L 8",NA
"1007","Philadelphia 76ers",23,"Thu Dec 8 2016","@","New Orleans Pelicans","W",NA,99,88,5,18,"W 1",NA
"1008","Philadelphia 76ers",24,"Sun Dec 11 2016","@","Detroit Pistons","W",NA,97,79,6,18,"W 2",NA
"1009","Philadelphia 76ers",25,"Wed Dec 14 2016",NA,"Toronto Raptors","L",NA,114,123,6,19,"L 1",NA
"1010","Philadelphia 76ers",26,"Fri Dec 16 2016",NA,"Los Angeles Lakers","L",NA,89,100,6,20,"L 2",NA
"1011","Philadelphia 76ers",27,"Sun Dec 18 2016",NA,"Brooklyn Nets","W",NA,108,107,7,20,"W 1",NA
"1012","Philadelphia 76ers",28,"Tue Dec 20 2016",NA,"New Orleans Pelicans","L",NA,93,108,7,21,"L 1",NA
"1013","Philadelphia 76ers",29,"Fri Dec 23 2016","@","Phoenix Suns","L",NA,116,123,7,22,"L 2",NA
"1014","Philadelphia 76ers",30,"Mon Dec 26 2016","@","Sacramento Kings","L",NA,100,102,7,23,"L 3",NA
"1015","Philadelphia 76ers",31,"Thu Dec 29 2016","@","Utah Jazz","L",NA,83,100,7,24,"L 4",NA
"1016","Philadelphia 76ers",32,"Fri Dec 30 2016","@","Denver Nuggets","W",NA,124,122,8,24,"W 1",NA
"1017","Philadelphia 76ers",33,"Tue Jan 3 2017",NA,"Minnesota Timberwolves","W",NA,93,91,9,24,"W 2",NA
"1018","Philadelphia 76ers",34,"Fri Jan 6 2017","@","Boston Celtics","L",NA,106,110,9,25,"L 1",NA
"1019","Philadelphia 76ers",35,"Sun Jan 8 2017","@","Brooklyn Nets","W",NA,105,95,10,25,"W 1",NA
"1020","Philadelphia 76ers",36,"Wed Jan 11 2017",NA,"New York Knicks","W",NA,98,97,11,25,"W 2",NA
"1021","Philadelphia 76ers",37,"Fri Jan 13 2017",NA,"Charlotte Hornets","W",NA,102,93,12,25,"W 3",NA
"1022","Philadelphia 76ers",38,"Sat Jan 14 2017","@","Washington Wizards","L",NA,93,109,12,26,"L 1",NA
"1023","Philadelphia 76ers",39,"Mon Jan 16 2017","@","Milwaukee Bucks","W",NA,113,104,13,26,"W 1",NA
"1024","Philadelphia 76ers",40,"Wed Jan 18 2017",NA,"Toronto Raptors","W",NA,94,89,14,26,"W 2",NA
"1025","Philadelphia 76ers",41,"Fri Jan 20 2017",NA,"Portland Trail Blazers","W",NA,93,92,15,26,"W 3",NA
"1026","Philadelphia 76ers",42,"Sat Jan 21 2017","@","Atlanta Hawks","L",NA,93,110,15,27,"L 1",NA
"1027","Philadelphia 76ers",43,"Tue Jan 24 2017",NA,"Los Angeles Clippers","W",NA,121,110,16,27,"W 1",NA
"1028","Philadelphia 76ers",44,"Wed Jan 25 2017","@","Milwaukee Bucks","W",NA,114,109,17,27,"W 2",NA
"1029","Philadelphia 76ers",45,"Fri Jan 27 2017",NA,"Houston Rockets","L",NA,118,123,17,28,"L 1",NA
"1030","Philadelphia 76ers",46,"Sun Jan 29 2017","@","Chicago Bulls","L",NA,108,121,17,29,"L 2",NA
"1031","Philadelphia 76ers",47,"Mon Jan 30 2017",NA,"Sacramento Kings","W",NA,122,119,18,29,"W 1",NA
"1032","Philadelphia 76ers",48,"Wed Feb 1 2017","@","Dallas Mavericks","L",NA,95,113,18,30,"L 1",NA
"1033","Philadelphia 76ers",49,"Thu Feb 2 2017","@","San Antonio Spurs","L",NA,86,102,18,31,"L 2",NA
"1034","Philadelphia 76ers",50,"Sat Feb 4 2017","@","Miami Heat","L",NA,102,125,18,32,"L 3",NA
"1035","Philadelphia 76ers",51,"Mon Feb 6 2017","@","Detroit Pistons","L",NA,96,113,18,33,"L 4",NA
"1036","Philadelphia 76ers",52,"Wed Feb 8 2017",NA,"San Antonio Spurs","L",NA,103,111,18,34,"L 5",NA
"1037","Philadelphia 76ers",53,"Thu Feb 9 2017","@","Orlando Magic","W",NA,112,111,19,34,"W 1",NA
"1038","Philadelphia 76ers",54,"Sat Feb 11 2017",NA,"Miami Heat","W",NA,117,109,20,34,"W 2",NA
"1039","Philadelphia 76ers",55,"Mon Feb 13 2017","@","Charlotte Hornets","W",NA,105,99,21,34,"W 3",NA
"1040","Philadelphia 76ers",56,"Wed Feb 15 2017","@","Boston Celtics","L",NA,108,116,21,35,"L 1",NA
"1041","Philadelphia 76ers",57,"Fri Feb 24 2017",NA,"Washington Wizards","W",NA,120,112,22,35,"W 1",NA
"1042","Philadelphia 76ers",58,"Sat Feb 25 2017","@","New York Knicks","L",NA,109,110,22,36,"L 1",NA
"1043","Philadelphia 76ers",59,"Mon Feb 27 2017",NA,"Golden State Warriors","L",NA,108,119,22,37,"L 2",NA
"1044","Philadelphia 76ers",60,"Wed Mar 1 2017","@","Miami Heat","L",NA,98,125,22,38,"L 3",NA
"1045","Philadelphia 76ers",61,"Fri Mar 3 2017",NA,"New York Knicks","W",NA,105,102,23,38,"W 1",NA
"1046","Philadelphia 76ers",62,"Sat Mar 4 2017",NA,"Detroit Pistons","L",NA,106,136,23,39,"L 1",NA
"1047","Philadelphia 76ers",63,"Mon Mar 6 2017",NA,"Milwaukee Bucks","L",NA,98,112,23,40,"L 2",NA
"1048","Philadelphia 76ers",64,"Thu Mar 9 2017","@","Portland Trail Blazers","L","OT",108,114,23,41,"L 3",NA
"1049","Philadelphia 76ers",65,"Sat Mar 11 2017","@","Los Angeles Clippers","L",NA,100,112,23,42,"L 4",NA
"1050","Philadelphia 76ers",66,"Sun Mar 12 2017","@","Los Angeles Lakers","W",NA,118,116,24,42,"W 1",NA
"1051","Philadelphia 76ers",67,"Tue Mar 14 2017","@","Golden State Warriors","L",NA,104,106,24,43,"L 1",NA
"1052","Philadelphia 76ers",68,"Fri Mar 17 2017",NA,"Dallas Mavericks","W",NA,116,74,25,43,"W 1",NA
"1053","Philadelphia 76ers",69,"Sun Mar 19 2017",NA,"Boston Celtics","W",NA,105,99,26,43,"W 2",NA
"1054","Philadelphia 76ers",70,"Mon Mar 20 2017","@","Orlando Magic","L","OT",109,112,26,44,"L 1",NA
"1055","Philadelphia 76ers",71,"Wed Mar 22 2017","@","Oklahoma City Thunder","L",NA,97,122,26,45,"L 2",NA
"1056","Philadelphia 76ers",72,"Fri Mar 24 2017","@","Chicago Bulls","W",NA,117,107,27,45,"W 1",NA
"1057","Philadelphia 76ers",73,"Sun Mar 26 2017","@","Indiana Pacers","L",NA,94,107,27,46,"L 1",NA
"1058","Philadelphia 76ers",74,"Tue Mar 28 2017","@","Brooklyn Nets","W",NA,106,101,28,46,"W 1",NA
"1059","Philadelphia 76ers",75,"Wed Mar 29 2017",NA,"Atlanta Hawks","L",NA,92,99,28,47,"L 1",NA
"1060","Philadelphia 76ers",76,"Fri Mar 31 2017","@","Cleveland Cavaliers","L",NA,105,122,28,48,"L 2",NA
"1061","Philadelphia 76ers",77,"Sun Apr 2 2017","@","Toronto Raptors","L",NA,105,113,28,49,"L 3",NA
"1062","Philadelphia 76ers",78,"Tue Apr 4 2017",NA,"Brooklyn Nets","L",NA,118,141,28,50,"L 4",NA
"1063","Philadelphia 76ers",79,"Thu Apr 6 2017",NA,"Chicago Bulls","L",NA,90,102,28,51,"L 5",NA
"1064","Philadelphia 76ers",80,"Sat Apr 8 2017",NA,"Milwaukee Bucks","L",NA,82,90,28,52,"L 6",NA
"1065","Philadelphia 76ers",81,"Mon Apr 10 2017",NA,"Indiana Pacers","L",NA,111,120,28,53,"L 7",NA
"1066","Philadelphia 76ers",82,"Wed Apr 12 2017","@","New York Knicks","L",NA,113,114,28,54,"L 8",NA
"1067","Orlando Magic",1,"Wed Oct 26 2016",NA,"Miami Heat","L",NA,96,108,0,1,"L 1",NA
"1068","Orlando Magic",2,"Fri Oct 28 2016","@","Detroit Pistons","L",NA,82,108,0,2,"L 2",NA
"1069","Orlando Magic",3,"Sat Oct 29 2016","@","Cleveland Cavaliers","L",NA,99,105,0,3,"L 3",NA
"1070","Orlando Magic",4,"Tue Nov 1 2016","@","Philadelphia 76ers","W",NA,103,101,1,3,"W 1",NA
"1071","Orlando Magic",5,"Thu Nov 3 2016",NA,"Sacramento Kings","W",NA,102,94,2,3,"W 2",NA
"1072","Orlando Magic",6,"Sat Nov 5 2016",NA,"Washington Wizards","W",NA,88,86,3,3,"W 3",NA
"1073","Orlando Magic",7,"Mon Nov 7 2016","@","Chicago Bulls","L",NA,80,112,3,4,"L 1",NA
"1074","Orlando Magic",8,"Wed Nov 9 2016",NA,"Minnesota Timberwolves","L",NA,107,123,3,5,"L 2",NA
"1075","Orlando Magic",9,"Fri Nov 11 2016",NA,"Utah Jazz","L",NA,74,87,3,6,"L 3",NA
"1076","Orlando Magic",10,"Sun Nov 13 2016","@","Oklahoma City Thunder","W",NA,119,117,4,6,"W 1",NA
"1077","Orlando Magic",11,"Mon Nov 14 2016","@","Indiana Pacers","L",NA,69,88,4,7,"L 1",NA
"1078","Orlando Magic",12,"Wed Nov 16 2016",NA,"New Orleans Pelicans","W",NA,89,82,5,7,"W 1",NA
"1079","Orlando Magic",13,"Sat Nov 19 2016",NA,"Dallas Mavericks","W",NA,95,87,6,7,"W 2",NA
"1080","Orlando Magic",14,"Mon Nov 21 2016","@","Milwaukee Bucks","L",NA,89,93,6,8,"L 1",NA
"1081","Orlando Magic",15,"Wed Nov 23 2016",NA,"Phoenix Suns","L",NA,87,92,6,9,"L 2",NA
"1082","Orlando Magic",16,"Fri Nov 25 2016",NA,"Washington Wizards","L",NA,91,94,6,10,"L 3",NA
"1083","Orlando Magic",17,"Sun Nov 27 2016",NA,"Milwaukee Bucks","L",NA,96,104,6,11,"L 4",NA
"1084","Orlando Magic",18,"Tue Nov 29 2016","@","San Antonio Spurs","W",NA,95,83,7,11,"W 1",NA
"1085","Orlando Magic",19,"Thu Dec 1 2016","@","Memphis Grizzlies","L",NA,94,95,7,12,"L 1",NA
"1086","Orlando Magic",20,"Fri Dec 2 2016","@","Philadelphia 76ers","W",NA,105,88,8,12,"W 1",NA
"1087","Orlando Magic",21,"Sun Dec 4 2016","@","Detroit Pistons","W",NA,98,92,9,12,"W 2",NA
"1088","Orlando Magic",22,"Tue Dec 6 2016","@","Washington Wizards","W",NA,124,116,10,12,"W 3",NA
"1089","Orlando Magic",23,"Wed Dec 7 2016",NA,"Boston Celtics","L",NA,87,117,10,13,"L 1",NA
"1090","Orlando Magic",24,"Fri Dec 9 2016","@","Charlotte Hornets","L",NA,88,109,10,14,"L 2",NA
"1091","Orlando Magic",25,"Sat Dec 10 2016",NA,"Denver Nuggets","L",NA,113,121,10,15,"L 3",NA
"1092","Orlando Magic",26,"Tue Dec 13 2016","@","Atlanta Hawks","W",NA,131,120,11,15,"W 1",NA
"1093","Orlando Magic",27,"Wed Dec 14 2016",NA,"Los Angeles Clippers","L",NA,108,113,11,16,"L 1",NA
"1094","Orlando Magic",28,"Fri Dec 16 2016",NA,"Brooklyn Nets","W",NA,118,111,12,16,"W 1",NA
"1095","Orlando Magic",29,"Sun Dec 18 2016",NA,"Toronto Raptors","L",NA,79,109,12,17,"L 1",NA
"1096","Orlando Magic",30,"Tue Dec 20 2016","@","Miami Heat","W","2OT",136,130,13,17,"W 1",NA
"1097","Orlando Magic",31,"Thu Dec 22 2016","@","New York Knicks","L",NA,95,106,13,18,"L 1",NA
"1098","Orlando Magic",32,"Fri Dec 23 2016",NA,"Los Angeles Lakers","W",NA,109,90,14,18,"W 1",NA
"1099","Orlando Magic",33,"Mon Dec 26 2016",NA,"Memphis Grizzlies","W",NA,112,102,15,18,"W 2",NA
"1100","Orlando Magic",34,"Wed Dec 28 2016",NA,"Charlotte Hornets","L",NA,101,120,15,19,"L 1",NA
"1101","Orlando Magic",35,"Sun Jan 1 2017","@","Indiana Pacers","L",NA,104,117,15,20,"L 2",NA
"1102","Orlando Magic",36,"Mon Jan 2 2017","@","New York Knicks","W",NA,115,103,16,20,"W 1",NA
"1103","Orlando Magic",37,"Wed Jan 4 2017",NA,"Atlanta Hawks","L",NA,92,111,16,21,"L 1",NA
"1104","Orlando Magic",38,"Fri Jan 6 2017",NA,"Houston Rockets","L",NA,93,100,16,22,"L 2",NA
"1105","Orlando Magic",39,"Sun Jan 8 2017","@","Los Angeles Lakers","L",NA,95,111,16,23,"L 3",NA
"1106","Orlando Magic",40,"Wed Jan 11 2017","@","Los Angeles Clippers","L",NA,96,105,16,24,"L 4",NA
"1107","Orlando Magic",41,"Fri Jan 13 2017","@","Portland Trail Blazers","W",NA,115,109,17,24,"W 1",NA
"1108","Orlando Magic",42,"Sat Jan 14 2017","@","Utah Jazz","L",NA,107,114,17,25,"L 1",NA
"1109","Orlando Magic",43,"Mon Jan 16 2017","@","Denver Nuggets","L",NA,112,125,17,26,"L 2",NA
"1110","Orlando Magic",44,"Wed Jan 18 2017","@","New Orleans Pelicans","L",NA,98,118,17,27,"L 3",NA
"1111","Orlando Magic",45,"Fri Jan 20 2017",NA,"Milwaukee Bucks","W",NA,112,96,18,27,"W 1",NA
"1112","Orlando Magic",46,"Sun Jan 22 2017",NA,"Golden State Warriors","L",NA,98,118,18,28,"L 1",NA
"1113","Orlando Magic",47,"Tue Jan 24 2017",NA,"Chicago Bulls","L",NA,92,100,18,29,"L 2",NA
"1114","Orlando Magic",48,"Fri Jan 27 2017","@","Boston Celtics","L",NA,98,128,18,30,"L 3",NA
"1115","Orlando Magic",49,"Sun Jan 29 2017","@","Toronto Raptors","W",NA,114,113,19,30,"W 1",NA
"1116","Orlando Magic",50,"Mon Jan 30 2017","@","Minnesota Timberwolves","L","OT",105,111,19,31,"L 1",NA
"1117","Orlando Magic",51,"Wed Feb 1 2017",NA,"Indiana Pacers","L",NA,88,98,19,32,"L 2",NA
"1118","Orlando Magic",52,"Fri Feb 3 2017",NA,"Toronto Raptors","W",NA,102,94,20,32,"W 1",NA
"1119","Orlando Magic",53,"Sat Feb 4 2017","@","Atlanta Hawks","L",NA,86,113,20,33,"L 1",NA
"1120","Orlando Magic",54,"Tue Feb 7 2017","@","Houston Rockets","L",NA,104,128,20,34,"L 2",NA
"1121","Orlando Magic",55,"Thu Feb 9 2017",NA,"Philadelphia 76ers","L",NA,111,112,20,35,"L 3",NA
"1122","Orlando Magic",56,"Sat Feb 11 2017","@","Dallas Mavericks","L",NA,80,112,20,36,"L 4",NA
"1123","Orlando Magic",57,"Mon Feb 13 2017","@","Miami Heat","W",NA,116,107,21,36,"W 1",NA
"1124","Orlando Magic",58,"Wed Feb 15 2017",NA,"San Antonio Spurs","L",NA,79,107,21,37,"L 1",NA
"1125","Orlando Magic",59,"Thu Feb 23 2017",NA,"Portland Trail Blazers","L",NA,103,112,21,38,"L 2",NA
"1126","Orlando Magic",60,"Sat Feb 25 2017",NA,"Atlanta Hawks","W",NA,105,86,22,38,"W 1",NA
"1127","Orlando Magic",61,"Wed Mar 1 2017",NA,"New York Knicks","L",NA,90,101,22,39,"L 1",NA
"1128","Orlando Magic",62,"Fri Mar 3 2017",NA,"Miami Heat","W",NA,110,99,23,39,"W 1",NA
"1129","Orlando Magic",63,"Sun Mar 5 2017","@","Washington Wizards","L",NA,114,115,23,40,"L 1",NA
"1130","Orlando Magic",64,"Mon Mar 6 2017",NA,"New York Knicks","L",NA,105,113,23,41,"L 2",NA
"1131","Orlando Magic",65,"Wed Mar 8 2017",NA,"Chicago Bulls","W",NA,98,91,24,41,"W 1",NA
"1132","Orlando Magic",66,"Fri Mar 10 2017","@","Charlotte Hornets","L",NA,81,121,24,42,"L 1",NA
"1133","Orlando Magic",67,"Sat Mar 11 2017",NA,"Cleveland Cavaliers","L",NA,104,116,24,43,"L 2",NA
"1134","Orlando Magic",68,"Mon Mar 13 2017","@","Sacramento Kings","L",NA,115,120,24,44,"L 3",NA
"1135","Orlando Magic",69,"Thu Mar 16 2017","@","Golden State Warriors","L",NA,92,122,24,45,"L 4",NA
"1136","Orlando Magic",70,"Fri Mar 17 2017","@","Phoenix Suns","W",NA,109,103,25,45,"W 1",NA
"1137","Orlando Magic",71,"Mon Mar 20 2017",NA,"Philadelphia 76ers","W","OT",112,109,26,45,"W 2",NA
"1138","Orlando Magic",72,"Wed Mar 22 2017",NA,"Charlotte Hornets","L",NA,102,109,26,46,"L 1",NA
"1139","Orlando Magic",73,"Fri Mar 24 2017",NA,"Detroit Pistons","W",NA,115,87,27,46,"W 1",NA
"1140","Orlando Magic",74,"Mon Mar 27 2017","@","Toronto Raptors","L",NA,112,131,27,47,"L 1",NA
"1141","Orlando Magic",75,"Wed Mar 29 2017",NA,"Oklahoma City Thunder","L","OT",106,114,27,48,"L 2",NA
"1142","Orlando Magic",76,"Fri Mar 31 2017","@","Boston Celtics","L",NA,116,117,27,49,"L 3",NA
"1143","Orlando Magic",77,"Sat Apr 1 2017","@","Brooklyn Nets","L",NA,111,121,27,50,"L 4",NA
